
EFF   3500.  GRAVITY 0.00000 LTE 
ITLE SDSC GRID  [+0.0]   VTURB 1.0 KM/S    L/H 1.25                            
2.01772536E+00  15434.9 1.882E+03 4.259E+14 7.050E+00 6.971E+01 1.000E+05 6.107E-13 2.121E+02
2.66591079E+00  16497.9 2.487E+03 5.331E+14 6.708E+00 6.597E+01 1.000E+05 8.983E-13 2.350E+02
3.57129048E+00  17677.2 3.334E+03 6.744E+14 6.427E+00 6.322E+01 1.000E+05 1.419E-13 5.610E+01
4.81162683E+00  18929.2 4.496E+03 8.545E+14 6.329E+00 6.208E+01 1.000E+05 1.057E-16 0.000E+00
6.49464493E+00  20308.9 6.076E+03 1.079E+15 6.210E+00 6.093E+01 1.000E+05 0.000E+00 0.000E+00
8.76102991E+00  21777.8 8.205E+03 1.361E+15 6.205E+00 6.073E+01 1.000E+05 3.165E-18 0.000E+00
1.17828630E+01  23382.8 1.104E+04 1.707E+15 6.213E+00 6.054E+01 1.000E+05 0.000E+00 0.000E+00
1.57731428E+01  25098.0 1.479E+04 2.131E+15 6.322E+00 5.899E+01 1.000E+05 0.000E+00 0.000E+00
RADK 6.9794E+00
EGIN                    ITERATION  15 COMPLETED
EFF   8500.  GRAVITY 3.50000 LTE 
ITLE SDSC GRID  [+0.0]   VTURB 1.0 KM/S    L/H 1.25                            
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE   1.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
1.34377004E-05   5168.2 4.246E-02 1.605E+09 9.924E-03 2.630E+00 1.000E+05 0.000E+00 0.000E+00
1.79749822E-05   5202.6 5.679E-02 2.059E+09 9.681E-03 2.549E+00 1.000E+05 0.000E+00 0.000E+00
2.42032848E-05   5235.3 7.647E-02 2.635E+09 9.364E-03 2.436E+00 1.000E+05 0.000E+00 0.000E+00
3.27568642E-05   5271.2 1.035E-01 3.407E+09 9.129E-03 2.315E+00 1.000E+05 0.000E+00 0.000E+00
4.44407945E-05   5308.8 1.404E-01 4.425E+09 8.938E-03 2.197E+00 1.000E+05 0.000E+00 0.000E+00
6.03415462E-05   5346.7 1.907E-01 5.746E+09 8.763E-03 2.089E+00 1.000E+05 0.000E+00 0.000E+00
8.19622684E-05   5384.4 2.590E-01 7.449E+09 8.598E-03 1.998E+00 1.000E+05 0.000E+00 0.000E+00
1.11307592E-04   5422.6 3.517E-01 9.652E+09 8.461E-03 1.924E+00 1.000E+05 0.000E+00 0.000E+00
1.50950734E-04   5461.9 4.770E-01 1.252E+10 8.379E-03 1.860E+00 1.000E+05 0.000E+00 0.000E+00
2.04116332E-04   5502.6 6.451E-01 1.624E+10 8.364E-03 1.800E+00 1.000E+05 0.000E+00 0.000E+00
2.74809769E-04   5544.5 8.685E-01 2.106E+10 8.423E-03 1.741E+00 1.000E+05 0.000E+00 0.000E+00
3.68024703E-04   5586.9 1.163E+00 2.722E+10 8.550E-03 1.686E+00 1.000E+05 0.000E+00 0.000E+00
4.90022604E-04   5629.3 1.549E+00 3.503E+10 8.741E-03 1.637E+00 1.000E+05 0.000E+00 0.000E+00
6.48620010E-04   5671.2 2.050E+00 4.481E+10 8.996E-03 1.596E+00 1.000E+05 0.000E+00 0.000E+00
8.53323080E-04   5712.7 2.697E+00 5.701E+10 9.330E-03 1.566E+00 1.000E+05 0.000E+00 0.000E+00
1.11530764E-03   5754.4 3.525E+00 7.220E+10 9.766E-03 1.548E+00 1.000E+05 0.000E+00 0.000E+00
1.44709779E-03   5796.8 4.574E+00 9.113E+10 1.034E-02 1.542E+00 1.000E+05 0.000E+00 0.000E+00
1.86212840E-03   5840.5 5.886E+00 1.147E+11 1.109E-02 1.541E+00 1.000E+05 0.000E+00 0.000E+00
2.37478121E-03   5885.4 7.506E+00 1.439E+11 1.205E-02 1.545E+00 1.000E+05 0.000E+00 0.000E+00
3.00052260E-03   5931.5 9.484E+00 1.798E+11 1.323E-02 1.551E+00 1.000E+05 0.000E+00 0.000E+00
3.75608100E-03   5978.7 1.187E+01 2.239E+11 1.469E-02 1.564E+00 1.000E+05 0.000E+00 0.000E+00
4.65973231E-03   6026.9 1.473E+01 2.776E+11 1.644E-02 1.580E+00 1.000E+05 0.000E+00 0.000E+00
5.73178813E-03   6075.9 1.812E+01 3.427E+11 1.855E-02 1.598E+00 1.000E+05 0.000E+00 0.000E+00
6.99548722E-03   6125.3 2.211E+01 4.212E+11 2.104E-02 1.616E+00 1.000E+05 0.000E+00 0.000E+00
8.47817888E-03   6174.9 2.680E+01 5.150E+11 2.395E-02 1.635E+00 1.000E+05 0.000E+00 0.000E+00
1.02128160E-02   6224.0 3.228E+01 6.260E+11 2.732E-02 1.657E+00 1.000E+05 0.000E+00 0.000E+00
1.22403950E-02   6272.1 3.869E+01 7.564E+11 3.117E-02 1.684E+00 1.000E+05 0.000E+00 0.000E+00
1.46112501E-02   6319.1 4.618E+01 9.088E+11 3.553E-02 1.718E+00 1.000E+05 0.000E+00 0.000E+00
1.73861291E-02   6364.9 5.495E+01 1.086E+12 4.046E-02 1.759E+00 1.000E+05 0.000E+00 0.000E+00
2.06366352E-02   6409.9 6.522E+01 1.293E+12 4.605E-02 1.809E+00 1.000E+05 0.000E+00 0.000E+00
2.44463902E-02   6454.1 7.726E+01 1.533E+12 5.238E-02 1.868E+00 1.000E+05 0.000E+00 0.000E+00
2.89125414E-02   6498.0 9.138E+01 1.813E+12 5.958E-02 1.937E+00 1.000E+05 0.000E+00 0.000E+00
3.41481739E-02   6541.4 1.079E+02 2.139E+12 6.778E-02 2.019E+00 1.000E+05 0.000E+00 0.000E+00
4.02849763E-02   6584.7 1.273E+02 2.519E+12 7.713E-02 2.115E+00 1.000E+05 0.000E+00 0.000E+00
4.74756644E-02   6627.9 1.500E+02 2.961E+12 8.779E-02 2.227E+00 1.000E+05 0.000E+00 0.000E+00
5.58968320E-02   6671.2 1.767E+02 3.476E+12 1.000E-01 2.356E+00 1.000E+05 0.000E+00 0.000E+00
6.57519483E-02   6714.8 2.078E+02 4.077E+12 1.140E-01 2.505E+00 1.000E+05 0.000E+00 0.000E+00
7.72735007E-02   6759.0 2.442E+02 4.780E+12 1.301E-01 2.678E+00 1.000E+05 0.000E+00 0.000E+00
9.07235343E-02   6804.3 2.867E+02 5.606E+12 1.488E-01 2.881E+00 1.000E+05 0.000E+00 0.000E+00
1.06387300E-01   6851.2 3.362E+02 6.582E+12 1.706E-01 3.123E+00 1.000E+05 0.000E+00 0.000E+00
1.24566314E-01   6900.6 3.936E+02 7.746E+12 1.964E-01 3.415E+00 1.000E+05 0.000E+00 0.000E+00
1.45568102E-01   6953.2 4.599E+02 9.141E+12 2.273E-01 3.770E+00 1.000E+05 0.000E+00 0.000E+00
1.69691631E-01   7010.0 5.361E+02 1.083E+13 2.648E-01 4.208E+00 1.000E+05 0.000E+00 0.000E+00
1.97188585E-01   7072.6 6.230E+02 1.292E+13 3.112E-01 4.759E+00 1.000E+05 0.000E+00 0.000E+00
2.28186548E-01   7143.3 7.208E+02 1.554E+13 3.707E-01 5.471E+00 1.000E+05 0.000E+00 0.000E+00
2.62640551E-01   7223.8 8.296E+02 1.887E+13 4.481E-01 6.404E+00 1.000E+05 0.000E+00 0.000E+00
3.00313833E-01   7316.5 9.484E+02 2.318E+13 5.515E-01 7.657E+00 1.000E+05 3.201E-20 0.000E+00
3.40682701E-01   7424.5 1.076E+03 2.888E+13 6.942E-01 9.388E+00 1.000E+05 8.165E-15 3.340E+00
3.82907036E-01   7550.9 1.209E+03 3.654E+13 8.969E-01 1.184E+01 1.000E+05 4.417E-13 1.277E+02
4.25811641E-01   7699.5 1.344E+03 4.704E+13 1.196E+00 1.540E+01 1.000E+05 4.651E-12 2.671E+02
4.67995400E-01   7873.5 1.477E+03 6.157E+13 1.650E+00 2.071E+01 1.000E+05 2.904E-11 4.704E+02
5.08044510E-01   8076.7 1.602E+03 8.188E+13 2.361E+00 2.885E+01 1.000E+05 2.259E-10 8.950E+02
5.44649088E-01   8314.7 1.717E+03 1.106E+14 3.511E+00 4.159E+01 1.000E+05 2.908E-09 2.027E+03
5.76918437E-01   8589.8 1.817E+03 1.506E+14 5.394E+00 6.180E+01 1.000E+05 6.767E-08 5.470E+03
6.04552535E-01   8908.5 1.902E+03 2.057E+14 8.483E+00 9.358E+01 1.000E+05 1.828E-06 1.608E+04
6.28030962E-01   9265.2 1.974E+03 2.767E+14 1.325E+01 1.414E+02 1.000E+05 4.639E-05 4.651E+04
6.48174689E-01   9683.6 2.034E+03 3.656E+14 2.021E+01 2.086E+02 1.000E+05 5.195E-04 1.088E+05
6.66610867E-01  10136.5 2.088E+03 4.570E+14 2.804E+01 2.836E+02 1.000E+05 1.413E-03 1.657E+05
6.85497753E-01  10675.1 2.142E+03 5.414E+14 3.435E+01 3.427E+02 1.000E+05 1.218E-03 1.691E+05
7.07800373E-01  11257.3 2.204E+03 5.962E+14 3.578E+01 3.576E+02 1.000E+05 2.355E-04 8.943E+04
7.39202232E-01  11945.2 2.293E+03 6.259E+14 3.139E+01 3.139E+02 1.000E+05 8.719E-06 2.306E+04
7.88892210E-01  12684.5 2.436E+03 6.456E+14 2.546E+01 2.549E+02 1.000E+05 9.038E-08 5.044E+03
8.73153809E-01  13529.0 2.684E+03 6.765E+14 1.964E+01 1.962E+02 1.000E+05 6.204E-10 1.222E+03
1.01644345E+00  14428.2 3.112E+03 7.412E+14 1.576E+01 1.564E+02 1.000E+05 1.184E-11 4.753E+02
1.24887052E+00  15431.0 3.814E+03 8.564E+14 1.329E+01 1.315E+02 1.000E+05 1.229E-11 4.511E+02
1.60063317E+00  16495.4 4.883E+03 1.038E+15 1.215E+01 1.195E+02 1.000E+05 2.820E-11 5.869E+02
2.10520329E+00  17674.5 6.420E+03 1.290E+15 1.146E+01 1.127E+02 1.000E+05 1.550E-11 4.383E+02
2.80570700E+00  18928.0 8.557E+03 1.620E+15 1.115E+01 1.094E+02 1.000E+05 9.504E-13 0.000E+00
3.76473889E+00  20308.7 1.149E+04 2.036E+15 1.088E+01 1.067E+02 1.000E+05 0.000E+00 0.000E+00
5.05658771E+00  21776.9 1.543E+04 2.557E+15 1.090E+01 1.066E+02 1.000E+05 3.151E-18 0.000E+00
6.77525619E+00  23381.6 2.069E+04 3.195E+15 1.093E+01 1.064E+02 1.000E+05 0.000E+00 0.000E+00
9.04155375E+00  25097.5 2.761E+04 3.975E+15 1.114E+01 1.042E+02 1.000E+05 0.000E+00 0.000E+00
RADK 6.9808E+00
EGIN                    ITERATION  15 COMPLETED
EFF   8500.  GRAVITY 4.00000 LTE 
ITLE SDSC GRID  [+0.0]   VTURB 1.0 KM/S    L/H 1.25                            
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE   1.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
1.88182125E-05   5272.7 1.881E-01 4.655E+09 7.086E-03 2.674E+00 1.000E+05 0.000E+00 0.000E+00
2.51882357E-05   5303.9 2.518E-01 5.898E+09 6.878E-03 2.595E+00 1.000E+05 0.000E+00 0.000E+00
3.39463707E-05   5335.0 3.394E-01 7.489E+09 6.666E-03 2.488E+00 1.000E+05 0.000E+00 0.000E+00
4.59402532E-05   5369.1 4.593E-01 9.597E+09 6.522E-03 2.378E+00 1.000E+05 0.000E+00 0.000E+00
6.22432459E-05   5404.7 6.223E-01 1.234E+10 6.427E-03 2.276E+00 1.000E+05 0.000E+00 0.000E+00
8.42396948E-05   5440.8 8.422E-01 1.586E+10 6.370E-03 2.189E+00 1.000E+05 0.000E+00 0.000E+00
1.13718910E-04   5477.6 1.137E+00 2.037E+10 6.363E-03 2.119E+00 1.000E+05 0.000E+00 0.000E+00
1.52862025E-04   5515.5 1.528E+00 2.614E+10 6.424E-03 2.061E+00 1.000E+05 0.000E+00 0.000E+00
2.04248456E-04   5554.7 2.042E+00 3.351E+10 6.563E-03 2.005E+00 1.000E+05 0.000E+00 0.000E+00
2.70901982E-04   5594.8 2.708E+00 4.283E+10 6.785E-03 1.950E+00 1.000E+05 0.000E+00 0.000E+00
3.56393340E-04   5635.0 3.563E+00 5.445E+10 7.090E-03 1.899E+00 1.000E+05 0.000E+00 0.000E+00
4.64998223E-04   5674.8 4.649E+00 6.877E+10 7.475E-03 1.855E+00 1.000E+05 0.000E+00 0.000E+00
6.01745455E-04   5713.9 6.016E+00 8.623E+10 7.948E-03 1.819E+00 1.000E+05 0.000E+00 0.000E+00
7.72564607E-04   5752.3 7.724E+00 1.074E+11 8.517E-03 1.793E+00 1.000E+05 0.000E+00 0.000E+00
9.84170097E-04   5790.5 9.840E+00 1.329E+11 9.208E-03 1.779E+00 1.000E+05 0.000E+00 0.000E+00
1.24397480E-03   5828.8 1.244E+01 1.638E+11 1.004E-02 1.778E+00 1.000E+05 0.000E+00 0.000E+00
1.56008669E-03   5867.7 1.560E+01 2.010E+11 1.106E-02 1.785E+00 1.000E+05 0.000E+00 0.000E+00
1.94129712E-03   5907.5 1.941E+01 2.459E+11 1.228E-02 1.796E+00 1.000E+05 0.000E+00 0.000E+00
2.39725007E-03   5948.2 2.397E+01 2.999E+11 1.374E-02 1.812E+00 1.000E+05 0.000E+00 0.000E+00
2.93863082E-03   5989.9 2.938E+01 3.648E+11 1.548E-02 1.830E+00 1.000E+05 0.000E+00 0.000E+00
3.57738647E-03   6032.6 3.577E+01 4.425E+11 1.754E-02 1.853E+00 1.000E+05 0.000E+00 0.000E+00
4.32697458E-03   6076.2 4.326E+01 5.354E+11 1.998E-02 1.879E+00 1.000E+05 0.000E+00 0.000E+00
5.20295396E-03   6120.6 5.202E+01 6.460E+11 2.284E-02 1.906E+00 1.000E+05 0.000E+00 0.000E+00
6.22337331E-03   6165.6 6.222E+01 7.774E+11 2.618E-02 1.934E+00 1.000E+05 0.000E+00 0.000E+00
7.40955045E-03   6210.7 7.408E+01 9.321E+11 3.005E-02 1.965E+00 1.000E+05 0.000E+00 0.000E+00
8.78713383E-03   6255.8 8.785E+01 1.114E+12 3.451E-02 1.999E+00 1.000E+05 0.000E+00 0.000E+00
1.03872243E-02   6300.4 1.039E+02 1.326E+12 3.961E-02 2.039E+00 1.000E+05 0.000E+00 0.000E+00
1.22475878E-02   6344.3 1.225E+02 1.572E+12 4.540E-02 2.090E+00 1.000E+05 0.000E+00 0.000E+00
1.44131524E-02   6387.6 1.441E+02 1.858E+12 5.198E-02 2.150E+00 1.000E+05 0.000E+00 0.000E+00
1.69368091E-02   6430.4 1.693E+02 2.190E+12 5.945E-02 2.218E+00 1.000E+05 0.000E+00 0.000E+00
1.98806327E-02   6472.9 1.988E+02 2.575E+12 6.794E-02 2.298E+00 1.000E+05 0.000E+00 0.000E+00
2.33171410E-02   6515.0 2.331E+02 3.022E+12 7.758E-02 2.390E+00 1.000E+05 0.000E+00 0.000E+00
2.73318468E-02   6556.8 2.733E+02 3.539E+12 8.852E-02 2.494E+00 1.000E+05 0.000E+00 0.000E+00
3.20247649E-02   6598.5 3.202E+02 4.140E+12 1.010E-01 2.614E+00 1.000E+05 0.000E+00 0.000E+00
3.75114867E-02   6640.1 3.750E+02 4.835E+12 1.152E-01 2.759E+00 1.000E+05 0.000E+00 0.000E+00
4.39246193E-02   6682.0 4.391E+02 5.645E+12 1.314E-01 2.926E+00 1.000E+05 0.000E+00 0.000E+00
5.14161782E-02   6724.5 5.140E+02 6.590E+12 1.501E-01 3.119E+00 1.000E+05 0.000E+00 0.000E+00
6.01606532E-02   6767.7 6.015E+02 7.695E+12 1.716E-01 3.339E+00 1.000E+05 0.000E+00 0.000E+00
7.03557476E-02   6812.1 7.034E+02 8.991E+12 1.964E-01 3.595E+00 1.000E+05 0.000E+00 0.000E+00
8.22208930E-02   6858.0 8.220E+02 1.052E+13 2.252E-01 3.895E+00 1.000E+05 0.000E+00 0.000E+00
9.59999783E-02   6905.8 9.597E+02 1.233E+13 2.590E-01 4.250E+00 1.000E+05 0.000E+00 0.000E+00
1.11945004E-01   6956.9 1.119E+03 1.450E+13 2.992E-01 4.685E+00 1.000E+05 0.000E+00 0.000E+00
1.30297076E-01   7012.1 1.303E+03 1.713E+13 3.477E-01 5.220E+00 1.000E+05 0.000E+00 0.000E+00
1.51280174E-01   7072.8 1.512E+03 2.035E+13 4.070E-01 5.884E+00 1.000E+05 0.000E+00 0.000E+00
1.75046231E-01   7141.1 1.750E+03 2.439E+13 4.821E-01 6.733E+00 1.000E+05 0.000E+00 0.000E+00
2.01634604E-01   7218.7 2.015E+03 2.952E+13 5.784E-01 7.835E+00 1.000E+05 0.000E+00 0.000E+00
2.30951292E-01   7308.1 2.308E+03 3.615E+13 7.053E-01 9.298E+00 1.000E+05 0.000E+00 0.000E+00
2.62700479E-01   7412.2 2.626E+03 4.492E+13 8.773E-01 1.129E+01 1.000E+05 0.000E+00 0.000E+00
2.96348330E-01   7534.2 2.962E+03 5.672E+13 1.117E+00 1.409E+01 1.000E+05 1.608E-13 0.000E+00
3.31061444E-01   7678.4 3.308E+03 7.299E+13 1.467E+00 1.814E+01 1.000E+05 5.743E-12 2.227E+02
3.65739695E-01   7848.7 3.654E+03 9.579E+13 1.992E+00 2.417E+01 1.000E+05 7.514E-11 5.108E+02
3.99191119E-01   8048.7 3.988E+03 1.281E+14 2.805E+00 3.338E+01 1.000E+05 7.962E-10 1.032E+03
4.30227153E-01   8284.2 4.297E+03 1.747E+14 4.114E+00 4.785E+01 1.000E+05 1.398E-08 2.324E+03
4.57899042E-01   8558.0 4.572E+03 2.417E+14 6.272E+00 7.111E+01 1.000E+05 3.996E-07 6.235E+03
4.81594702E-01   8879.8 4.807E+03 3.389E+14 9.940E+00 1.091E+02 1.000E+05 1.406E-05 1.863E+04
5.01504959E-01   9235.3 5.003E+03 4.699E+14 1.579E+01 1.682E+02 1.000E+05 2.770E-04 5.737E+04
5.17975867E-01   9664.0 5.164E+03 6.546E+14 2.552E+01 2.623E+02 1.000E+05 3.530E-03 1.350E+05
5.32086260E-01  10109.7 5.301E+03 8.644E+14 3.817E+01 3.808E+02 1.000E+05 1.321E-02 2.485E+05
5.45062707E-01  10641.1 5.425E+03 1.103E+15 5.324E+01 5.212E+02 1.000E+05 1.732E-02 2.809E+05
5.58368276E-01  11214.5 5.550E+03 1.307E+15 6.469E+01 6.344E+02 1.000E+05 2.043E-02 3.227E+05
5.74439913E-01  11896.2 5.701E+03 1.450E+15 6.525E+01 6.472E+02 1.000E+05 6.945E-03 2.258E+05
5.97513565E-01  12649.4 5.917E+03 1.519E+15 5.667E+01 5.685E+02 1.000E+05 6.219E-04 7.571E+04
6.34931177E-01  13498.5 6.273E+03 1.560E+15 4.397E+01 4.397E+02 1.000E+05 1.118E-05 1.476E+04
7.00115551E-01  14406.8 6.900E+03 1.632E+15 3.390E+01 3.367E+02 1.000E+05 4.819E-08 3.646E+03
8.11654517E-01  15410.4 7.982E+03 1.781E+15 2.683E+01 2.654E+02 1.000E+05 1.234E-09 1.628E+03
9.92237851E-01  16482.0 9.744E+03 2.053E+15 2.297E+01 2.263E+02 1.000E+05 9.653E-10 1.525E+03
1.26440779E+00  17660.1 1.241E+04 2.472E+15 2.093E+01 2.058E+02 1.000E+05 1.187E-09 1.544E+03
1.65077049E+00  18919.9 1.619E+04 3.047E+15 2.011E+01 1.972E+02 1.000E+05 2.829E-10 7.975E+02
2.18470335E+00  20299.3 2.143E+04 3.786E+15 1.948E+01 1.910E+02 1.000E+05 5.074E-12 0.000E+00
2.91052053E+00  21773.5 2.855E+04 4.720E+15 1.932E+01 1.890E+02 1.000E+05 0.000E+00 0.000E+00
3.87981221E+00  23377.6 3.806E+04 5.871E+15 1.942E+01 1.890E+02 1.000E+05 0.000E+00 0.000E+00
5.15300924E+00  25094.6 5.055E+04 7.271E+15 1.987E+01 1.855E+02 1.000E+05 0.000E+00 0.000E+00
RADK 6.9831E+00
EGIN                    ITERATION  15 COMPLETED
EFF   8500.  GRAVITY 4.50000 LTE 
ITLE SDSC GRID  [+0.0]   VTURB 1.0 KM/S    L/H 1.25                            
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE   1.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
2.48625115E-05   5371.6 7.862E-01 1.273E+10 5.364E-03 2.781E+00 1.000E+05 0.000E+00 0.000E+00
3.32412812E-05   5400.1 1.051E+00 1.594E+10 5.253E-03 2.718E+00 1.000E+05 0.000E+00 0.000E+00
4.46167873E-05   5429.0 1.411E+00 2.002E+10 5.175E-03 2.631E+00 1.000E+05 0.000E+00 0.000E+00
5.99070393E-05   5460.5 1.894E+00 2.530E+10 5.170E-03 2.546E+00 1.000E+05 0.000E+00 0.000E+00
8.01924602E-05   5493.7 2.536E+00 3.202E+10 5.236E-03 2.471E+00 1.000E+05 0.000E+00 0.000E+00
1.06721466E-04   5527.9 3.375E+00 4.047E+10 5.373E-03 2.408E+00 1.000E+05 0.000E+00 0.000E+00
1.40954464E-04   5562.9 4.457E+00 5.101E+10 5.589E-03 2.356E+00 1.000E+05 0.000E+00 0.000E+00
1.84530951E-04   5598.8 5.835E+00 6.407E+10 5.893E-03 2.308E+00 1.000E+05 0.000E+00 0.000E+00
2.39279251E-04   5635.3 7.566E+00 8.009E+10 6.292E-03 2.260E+00 1.000E+05 0.000E+00 0.000E+00
3.07271910E-04   5671.9 9.716E+00 9.956E+10 6.791E-03 2.215E+00 1.000E+05 0.000E+00 0.000E+00
3.90912154E-04   5708.1 1.236E+01 1.229E+11 7.388E-03 2.175E+00 1.000E+05 0.000E+00 0.000E+00
4.93040548E-04   5743.7 1.559E+01 1.506E+11 8.096E-03 2.144E+00 1.000E+05 0.000E+00 0.000E+00
